file,emotion,emotion.level,emotion.agreement 
1027/1027_IOM_NEU_XX.wav,neutral,62.38,0.8
1027/1027_IOM_HAP_XX.wav,happiness,66.78,0.9
1027/1027_IOM_SAD_XX.wav,neutral,70.75,0.444444444444444
1027/1027_IOM_ANG_XX.wav,anger,82.33,0.75
1027/1027_IOM_FEA_XX.wav,neutral,76.44,0.9
1027/1027_IOM_DIS_XX.wav,disgust,71.0,0.444444444444444
1027/1027_IWW_NEU_XX.wav,neutral,69.11,0.9
1027/1027_IWW_HAP_XX.wav,happiness,69.0,0.8
1027/1027_IWW_SAD_XX.wav,fear,48.88,0.8
1027/1027_IWW_ANG_XX.wav,no_agreement,,0.444444444444444
1027/1027_IWW_FEA_XX.wav,fear,47.0,0.545454545454545
1027/1027_IWW_DIS_XX.wav,disgust,53.33,0.818181818181818
1027/1027_TAI_NEU_XX.wav,neutral,82.2,0.555555555555556
1027/1027_TAI_HAP_XX.wav,happiness,59.0,0.9
1027/1027_TAI_SAD_XX.wav,sadness,51.14,0.7
1027/1027_TAI_ANG_XX.wav,anger,76.9,1.0
1027/1027_TAI_FEA_XX.wav,fear,61.0,0.5
1027/1027_TAI_DIS_XX.wav,disgust,53.67,0.666666666666667
1027/1027_MTI_NEU_XX.wav,neutral,70.44,0.9
1027/1027_MTI_HAP_XX.wav,happiness,44.43,0.7
1027/1027_MTI_SAD_XX.wav,no_agreement,,0.5
1027/1027_MTI_ANG_XX.wav,anger,67.3,1.0
1027/1027_MTI_FEA_XX.wav,fear,48.5,1.0
1027/1027_MTI_DIS_XX.wav,disgust,57.5,0.8888888888888891
1027/1027_IWL_NEU_XX.wav,neutral,67.29,0.7
1027/1027_IWL_HAP_XX.wav,happiness,57.75,0.8888888888888891
1027/1027_IWL_SAD_XX.wav,sadness,32.2,0.555555555555556
1027/1027_IWL_ANG_XX.wav,anger,82.17,0.666666666666667
1027/1027_IWL_FEA_XX.wav,neutral,69.4,0.5
1027/1027_IWL_DIS_XX.wav,disgust,48.83,0.6
1027/1027_ITH_NEU_XX.wav,neutral,87.11,0.9
1027/1027_ITH_HAP_XX.wav,happiness,48.0,1.0
1027/1027_ITH_SAD_XX.wav,sadness,38.6,0.5
1027/1027_ITH_ANG_XX.wav,anger,71.0,1.0
1027/1027_ITH_FEA_XX.wav,fear,60.78,0.9
1027/1027_ITH_DIS_XX.wav,disgust,58.25,0.444444444444444
1027/1027_DFA_NEU_XX.wav,neutral,84.0,0.8
1027/1027_DFA_HAP_XX.wav,happiness,55.9,1.0
1027/1027_DFA_SAD_XX.wav,sadness,63.57,0.6363636363636359
1027/1027_DFA_ANG_XX.wav,anger,85.73,1.0
1027/1027_DFA_FEA_XX.wav,fear,53.25,0.5
1027/1027_DFA_DIS_XX.wav,disgust,65.25,0.8888888888888891
1027/1027_ITS_NEU_XX.wav,neutral,79.0,0.5
1027/1027_ITS_HAP_XX.wav,happiness,52.2,1.0
1027/1027_ITS_SAD_XX.wav,fear,64.0,0.6
1027/1027_ITS_ANG_XX.wav,anger,67.89,0.9
1027/1027_ITS_FEA_XX.wav,fear,68.0,0.7777777777777779
1027/1027_ITS_DIS_XX.wav,disgust,57.12,0.8
1027/1027_TSI_NEU_XX.wav,neutral,65.88,0.8
1027/1027_TSI_HAP_XX.wav,happiness,51.0,0.6363636363636359
1027/1027_TSI_SAD_XX.wav,sadness,48.83,0.6
1027/1027_TSI_ANG_XX.wav,anger,89.3,1.0
1027/1027_TSI_FEA_XX.wav,fear,40.33,0.6
1027/1027_TSI_DIS_XX.wav,disgust,57.0,0.666666666666667
1027/1027_WSI_NEU_XX.wav,no_agreement,,0.4
1027/1027_WSI_HAP_XX.wav,happiness,68.11,1.0
1027/1027_WSI_SAD_XX.wav,no_agreement,,0.5
1027/1027_WSI_ANG_XX.wav,anger,89.67,1.0
1027/1027_WSI_FEA_XX.wav,anger,22.4,0.5
1027/1027_WSI_DIS_XX.wav,disgust,56.12,0.8
1028/1028_IEO_NEU_XX.wav,neutral,84.33,0.75
1028/1028_IEO_HAP_LO.wav,neutral,72.67,0.6
1028/1028_IEO_HAP_MD.wav,happiness,46.57,0.7777777777777779
1028/1028_IEO_HAP_HI.wav,happiness,67.3,1.0
1028/1028_IEO_SAD_LO.wav,neutral,65.4,0.555555555555556
1028/1028_IEO_SAD_MD.wav,sadness,48.71,0.7
1028/1028_IEO_SAD_HI.wav,neutral,74.2,0.5
1028/1028_IEO_ANG_LO.wav,anger,46.43,0.7
1028/1028_IEO_ANG_MD.wav,disgust,70.8,0.5
1028/1028_IEO_ANG_HI.wav,anger,89.33,1.0
1028/1028_IEO_FEA_LO.wav,neutral,68.0,0.5
1028/1028_IEO_FEA_MD.wav,neutral,85.2,0.5
1028/1028_IEO_FEA_HI.wav,fear,71.88,0.8888888888888891
1028/1028_IEO_DIS_LO.wav,neutral,54.2,0.5
1028/1028_IEO_DIS_MD.wav,disgust,56.33,0.75
1028/1028_IEO_DIS_HI.wav,fear,63.17,0.6
1028/1028_TIE_NEU_XX.wav,neutral,78.11,1.0
1028/1028_TIE_HAP_XX.wav,happiness,56.71,0.7
1028/1028_TIE_SAD_XX.wav,sadness,76.27,1.0
1028/1028_TIE_ANG_XX.wav,anger,84.67,1.0
1028/1028_TIE_FEA_XX.wav,fear,66.8,0.5
1028/1028_TIE_DIS_XX.wav,disgust,68.6,0.5
1028/1028_IOM_NEU_XX.wav,neutral,75.29,0.7777777777777779
1028/1028_IOM_HAP_XX.wav,happiness,72.0,0.9
1028/1028_IOM_SAD_XX.wav,sadness,83.57,0.7
1028/1028_IOM_ANG_XX.wav,anger,79.67,0.9
1028/1028_IOM_FEA_XX.wav,fear,74.33,0.6
1028/1028_IOM_DIS_XX.wav,disgust,69.17,0.666666666666667
1028/1028_IWW_NEU_XX.wav,neutral,81.29,0.7
1028/1028_IWW_HAP_XX.wav,happiness,70.0,1.0
1028/1028_IWW_SAD_XX.wav,sadness,55.6,0.7142857142857142
1028/1028_IWW_ANG_XX.wav,anger,69.0,0.8888888888888891
1028/1028_IWW_FEA_XX.wav,sadness,84.86,0.7777777777777779
1028/1028_IWW_DIS_XX.wav,disgust,71.43,0.7
1028/1028_TAI_NEU_XX.wav,neutral,71.8,1.0
1028/1028_TAI_HAP_XX.wav,happiness,63.0,0.8888888888888891
1028/1028_TAI_SAD_XX.wav,sadness,75.88,0.8888888888888891
1028/1028_TAI_ANG_XX.wav,anger,84.75,0.8888888888888891
1028/1028_TAI_FEA_XX.wav,fear,70.0,0.7
1028/1028_TAI_DIS_XX.wav,disgust,88.44,0.9
1028/1028_MTI_NEU_XX.wav,neutral,79.25,0.8888888888888891
1028/1028_MTI_HAP_XX.wav,happiness,41.0,1.0
1028/1028_MTI_SAD_XX.wav,sadness,85.5,0.8888888888888891
1028/1028_MTI_ANG_XX.wav,anger,79.75,0.8
1028/1028_MTI_FEA_XX.wav,sadness,75.88,0.8
1028/1028_MTI_DIS_XX.wav,disgust,72.88,0.8
1028/1028_IWL_NEU_XX.wav,neutral,84.71,0.7
1028/1028_IWL_HAP_XX.wav,happiness,57.22,0.9
1028/1028_IWL_SAD_XX.wav,sadness,77.25,0.8
1028/1028_IWL_ANG_XX.wav,anger,65.12,0.8
1028/1028_IWL_FEA_XX.wav,sadness,75.56,1.0
1028/1028_IWL_DIS_XX.wav,disgust,73.2,1.0
1028/1028_ITH_NEU_XX.wav,neutral,73.0,0.6
1028/1028_ITH_HAP_XX.wav,happiness,65.11,0.9
1028/1028_ITH_SAD_XX.wav,no_agreement,,0.5
1028/1028_ITH_ANG_XX.wav,anger,76.29,0.7777777777777779
1028/1028_ITH_FEA_XX.wav,fear,70.17,0.6
1028/1028_ITH_DIS_XX.wav,disgust,61.67,0.666666666666667
1028/1028_DFA_NEU_XX.wav,neutral,71.5,0.8888888888888891
1028/1028_DFA_HAP_XX.wav,happiness,70.33,0.666666666666667
1028/1028_DFA_SAD_XX.wav,sadness,75.67,0.9
1028/1028_DFA_ANG_XX.wav,anger,81.0,0.8
1028/1028_DFA_FEA_XX.wav,sadness,77.0,0.375
1028/1028_DFA_DIS_XX.wav,disgust,84.5,0.6
1028/1028_ITS_NEU_XX.wav,neutral,58.29,0.7777777777777779
1028/1028_ITS_HAP_XX.wav,happiness,74.2,1.0
1028/1028_ITS_SAD_XX.wav,sadness,87.12,0.8
1028/1028_ITS_ANG_XX.wav,anger,78.0,0.5
1028/1028_ITS_FEA_XX.wav,sadness,65.57,0.7
1028/1028_ITS_DIS_XX.wav,disgust,68.25,1.0
1028/1028_TSI_NEU_XX.wav,neutral,72.4,1.0
1028/1028_TSI_HAP_XX.wav,happiness,58.5,0.8888888888888891
1028/1028_TSI_SAD_XX.wav,sadness,72.0,0.8888888888888891
1028/1028_TSI_ANG_XX.wav,anger,66.2,0.555555555555556
1028/1028_TSI_FEA_XX.wav,fear,71.83,0.545454545454545
1028/1028_TSI_DIS_XX.wav,disgust,76.9,1.0
1028/1028_WSI_NEU_XX.wav,neutral,72.38,0.8
1028/1028_WSI_HAP_XX.wav,happiness,61.8,1.0
1028/1028_WSI_SAD_XX.wav,sadness,87.62,0.8
1028/1028_WSI_ANG_XX.wav,anger,65.88,0.8888888888888891
1028/1028_WSI_FEA_XX.wav,sadness,74.11,0.9
1028/1028_WSI_DIS_XX.wav,disgust,51.43,0.7777777777777779
1029/1029_IEO_NEU_XX.wav,neutral,82.73,1.0
1029/1029_IEO_HAP_LO.wav,happiness,76.0,1.0
1029/1029_IEO_HAP_MD.wav,happiness,74.6,1.0
1029/1029_IEO_HAP_HI.wav,happiness,85.86,0.7777777777777779
1029/1029_IEO_SAD_LO.wav,sadness,59.8,0.45454545454545503
1029/1029_IEO_SAD_MD.wav,sadness,67.88,0.8
1029/1029_IEO_SAD_HI.wav,sadness,68.2,1.0
1029/1029_IEO_ANG_LO.wav,neutral,62.5,0.4
1029/1029_IEO_ANG_MD.wav,anger,79.14,0.7777777777777779
1029/1029_IEO_ANG_HI.wav,anger,92.0,1.0
1029/1029_IEO_FEA_LO.wav,no_agreement,,0.444444444444444
1029/1029_IEO_FEA_MD.wav,no_agreement,,0.375
1029/1029_IEO_FEA_HI.wav,fear,74.57,0.7
1029/1029_IEO_DIS_LO.wav,disgust,79.0,0.875
1029/1029_IEO_DIS_MD.wav,disgust,69.83,0.75
1029/1029_IEO_DIS_HI.wav,disgust,76.25,0.8
1029/1029_TIE_NEU_XX.wav,neutral,87.67,0.9
1029/1029_TIE_HAP_XX.wav,happiness,70.22,0.9
1029/1029_TIE_SAD_XX.wav,sadness,69.0,0.7777777777777779
1029/1029_TIE_ANG_XX.wav,anger,87.1,1.0
1029/1029_TIE_FEA_XX.wav,fear,51.25,0.7272727272727271
1029/1029_TIE_DIS_XX.wav,disgust,71.38,0.8
1029/1029_IOM_NEU_XX.wav,neutral,83.4,0.9090909090909091
1029/1029_IOM_HAP_XX.wav,happiness,79.22,0.9
1029/1029_IOM_SAD_XX.wav,sadness,48.12,0.8
1029/1029_IOM_ANG_XX.wav,anger,60.4,0.9090909090909091
1029/1029_IOM_FEA_XX.wav,fear,52.33,0.9
1029/1029_IOM_DIS_XX.wav,disgust,78.0,1.0
1029/1029_IWW_NEU_XX.wav,neutral,75.83,0.666666666666667
1029/1029_IWW_HAP_XX.wav,happiness,44.7,0.9090909090909091
1029/1029_IWW_SAD_XX.wav,fear,70.14,0.6363636363636359
1029/1029_IWW_ANG_XX.wav,anger,59.2,0.5
1029/1029_IWW_FEA_XX.wav,fear,59.29,0.6363636363636359
1029/1029_IWW_DIS_XX.wav,disgust,72.89,0.818181818181818
1029/1029_TAI_NEU_XX.wav,neutral,71.33,1.0
1029/1029_TAI_HAP_XX.wav,happiness,77.9,0.9090909090909091
1029/1029_TAI_SAD_XX.wav,sadness,46.25,0.7272727272727271
1029/1029_TAI_ANG_XX.wav,anger,71.11,0.9
1029/1029_TAI_FEA_XX.wav,fear,70.2,0.9090909090909091
1029/1029_TAI_DIS_XX.wav,disgust,75.6,0.9090909090909091
1029/1029_MTI_NEU_XX.wav,neutral,83.1,0.9090909090909091
1029/1029_MTI_HAP_XX.wav,happiness,80.73,1.0
1029/1029_MTI_SAD_XX.wav,fear,76.6,0.5
1029/1029_MTI_ANG_XX.wav,anger,84.56,0.818181818181818
1029/1029_MTI_FEA_XX.wav,fear,76.64,1.0
1029/1029_MTI_DIS_XX.wav,disgust,72.88,0.8
1029/1029_IWL_NEU_XX.wav,neutral,77.9,0.9090909090909091
1029/1029_IWL_HAP_XX.wav,happiness,79.44,0.818181818181818
1029/1029_IWL_SAD_XX.wav,sadness,57.75,0.8
1029/1029_IWL_ANG_XX.wav,anger,78.4,0.9090909090909091
1029/1029_IWL_FEA_XX.wav,fear,78.33,0.666666666666667
1029/1029_IWL_DIS_XX.wav,disgust,70.29,0.7
1029/1029_ITH_NEU_XX.wav,neutral,68.89,0.9
1029/1029_ITH_HAP_XX.wav,happiness,67.22,0.9
1029/1029_ITH_SAD_XX.wav,sadness,58.88,0.8
1029/1029_ITH_ANG_XX.wav,anger,81.12,0.8888888888888891
1029/1029_ITH_FEA_XX.wav,fear,70.89,0.9
1029/1029_ITH_DIS_XX.wav,disgust,77.88,0.7272727272727271
1029/1029_DFA_NEU_XX.wav,neutral,81.33,0.75
1029/1029_DFA_HAP_XX.wav,happiness,72.38,0.8
1029/1029_DFA_SAD_XX.wav,sadness,57.0,0.6
1029/1029_DFA_ANG_XX.wav,anger,74.5,0.8888888888888891
1029/1029_DFA_FEA_XX.wav,fear,76.2,1.0
1029/1029_DFA_DIS_XX.wav,disgust,73.57,0.6363636363636359
1029/1029_ITS_NEU_XX.wav,neutral,66.57,0.7777777777777779
1029/1029_ITS_HAP_XX.wav,happiness,77.5,1.0
1029/1029_ITS_SAD_XX.wav,fear,62.75,0.8
1029/1029_ITS_ANG_XX.wav,anger,53.4,0.555555555555556
1029/1029_ITS_FEA_XX.wav,fear,73.1,1.0
1029/1029_ITS_DIS_XX.wav,disgust,72.75,0.8
1029/1029_TSI_NEU_XX.wav,neutral,78.5,0.666666666666667
1029/1029_TSI_HAP_XX.wav,happiness,85.1,1.0
1029/1029_TSI_SAD_XX.wav,fear,57.12,0.8
1029/1029_TSI_ANG_XX.wav,anger,71.89,0.9
1029/1029_TSI_FEA_XX.wav,fear,70.7,1.0
1029/1029_TSI_DIS_XX.wav,disgust,71.0,1.0
1029/1029_WSI_NEU_XX.wav,neutral,80.62,0.8
1029/1029_WSI_HAP_XX.wav,happiness,58.56,0.9
1029/1029_WSI_SAD_XX.wav,sadness,64.38,0.8
1029/1029_WSI_ANG_XX.wav,anger,86.2,1.0
1029/1029_WSI_FEA_XX.wav,fear,80.43,0.7777777777777779
1029/1029_WSI_DIS_XX.wav,anger,66.5,0.666666666666667
1030/1030_IEO_NEU_XX.wav,neutral,75.8,1.0
1030/1030_IEO_HAP_LO.wav,happiness,58.5,0.8
1030/1030_IEO_HAP_MD.wav,happiness,74.2,1.0
1030/1030_IEO_HAP_HI.wav,happiness,87.7,1.0
1030/1030_IEO_SAD_LO.wav,sadness,41.0,0.6
1030/1030_IEO_SAD_MD.wav,no_agreement,,0.375
1030/1030_IEO_SAD_HI.wav,sadness,56.29,0.7
1030/1030_IEO_ANG_LO.wav,disgust,49.6,0.555555555555556
1030/1030_IEO_ANG_MD.wav,no_agreement,,0.5
1030/1030_IEO_ANG_HI.wav,anger,83.71,0.875
1030/1030_IEO_FEA_LO.wav,neutral,67.0,0.555555555555556
1030/1030_IEO_FEA_MD.wav,sadness,49.5,0.75
1030/1030_IEO_FEA_HI.wav,fear,70.44,0.9
1030/1030_IEO_DIS_LO.wav,disgust,72.0,0.7
1030/1030_IEO_DIS_MD.wav,disgust,64.22,1.0
1030/1030_IEO_DIS_HI.wav,disgust,72.4,1.0
1030/1030_TIE_NEU_XX.wav,neutral,78.38,0.8
1030/1030_TIE_HAP_XX.wav,happiness,40.5,0.666666666666667
1030/1030_TIE_SAD_XX.wav,sadness,58.17,0.666666666666667
1030/1030_TIE_ANG_XX.wav,disgust,74.33,0.6
1030/1030_TIE_FEA_XX.wav,fear,41.62,0.8888888888888891
1030/1030_TIE_DIS_XX.wav,disgust,61.67,1.0
1030/1030_IOM_NEU_XX.wav,neutral,82.78,0.9
1030/1030_IOM_HAP_XX.wav,happiness,54.89,0.9
1030/1030_IOM_SAD_XX.wav,sadness,53.67,0.6
1030/1030_IOM_ANG_XX.wav,disgust,53.33,0.6
1030/1030_IOM_FEA_XX.wav,fear,68.0,0.7
1030/1030_IOM_DIS_XX.wav,disgust,71.44,1.0
1030/1030_IWW_NEU_XX.wav,neutral,62.75,0.5
1030/1030_IWW_HAP_XX.wav,happiness,75.1,1.0
1030/1030_IWW_SAD_XX.wav,no_agreement,,0.4
1030/1030_IWW_ANG_XX.wav,disgust,61.83,0.6
1030/1030_IWW_FEA_XX.wav,fear,65.8,1.0
1030/1030_IWW_DIS_XX.wav,disgust,78.89,0.9
1030/1030_TAI_NEU_XX.wav,neutral,82.0,1.0
1030/1030_TAI_HAP_XX.wav,happiness,65.0,1.0
1030/1030_TAI_SAD_XX.wav,neutral,55.0,0.45454545454545503
1030/1030_TAI_ANG_XX.wav,anger,78.78,0.9
1030/1030_TAI_FEA_XX.wav,fear,62.57,0.7
1030/1030_TAI_DIS_XX.wav,disgust,72.11,1.0
1030/1030_MTI_NEU_XX.wav,neutral,71.71,0.7
1030/1030_MTI_HAP_XX.wav,happiness,72.43,0.7777777777777779
1030/1030_MTI_SAD_XX.wav,sadness,47.78,0.9
1030/1030_MTI_ANG_XX.wav,anger,57.88,0.8
1030/1030_MTI_FEA_XX.wav,fear,52.12,0.8
1030/1030_MTI_DIS_XX.wav,disgust,62.0,1.0
1030/1030_IWL_NEU_XX.wav,neutral,59.25,0.8
1030/1030_IWL_HAP_XX.wav,happiness,56.45,1.0
1030/1030_IWL_SAD_XX.wav,no_agreement,,0.3
1030/1030_IWL_ANG_XX.wav,anger,65.33,0.9
1030/1030_IWL_FEA_XX.wav,fear,59.29,0.7
1030/1030_IWL_DIS_XX.wav,disgust,69.0,0.8888888888888891
1030/1030_ITH_NEU_XX.wav,neutral,75.8,1.0
1030/1030_ITH_HAP_XX.wav,happiness,79.3,1.0
1030/1030_ITH_SAD_XX.wav,fear,52.25,0.4
1030/1030_ITH_ANG_XX.wav,no_agreement,,0.3
1030/1030_ITH_FEA_XX.wav,fear,60.11,1.0
1030/1030_ITH_DIS_XX.wav,disgust,60.1,1.0
1030/1030_DFA_NEU_XX.wav,neutral,73.67,0.9
1030/1030_DFA_HAP_XX.wav,happiness,81.0,0.9
1030/1030_DFA_SAD_XX.wav,sadness,50.2,0.625
1030/1030_DFA_ANG_XX.wav,disgust,66.57,0.7
1030/1030_DFA_FEA_XX.wav,no_agreement,,0.3
1030/1030_DFA_DIS_XX.wav,disgust,66.11,0.9
1030/1030_ITS_NEU_XX.wav,neutral,87.62,0.7272727272727271
1030/1030_ITS_HAP_XX.wav,happiness,77.43,0.7777777777777779
1030/1030_ITS_SAD_XX.wav,no_agreement,,0.3
1030/1030_ITS_ANG_XX.wav,disgust,64.6,0.5
1030/1030_ITS_FEA_XX.wav,fear,67.7,1.0
1030/1030_ITS_DIS_XX.wav,disgust,74.44,0.9
1030/1030_TSI_NEU_XX.wav,neutral,67.22,0.9
1030/1030_TSI_HAP_XX.wav,happiness,80.14,1.0
1030/1030_TSI_SAD_XX.wav,no_agreement,,0.33333333333333304
1030/1030_TSI_ANG_XX.wav,anger,65.29,0.7
1030/1030_TSI_FEA_XX.wav,fear,46.57,0.7
1030/1030_TSI_DIS_XX.wav,disgust,75.82,1.0
1030/1030_WSI_NEU_XX.wav,neutral,77.22,0.9
1030/1030_WSI_HAP_XX.wav,happiness,51.67,0.666666666666667
1030/1030_WSI_SAD_XX.wav,no_agreement,,0.3
1030/1030_WSI_ANG_XX.wav,anger,63.5,1.0
1030/1030_WSI_FEA_XX.wav,fear,63.75,0.8
1030/1030_WSI_DIS_XX.wav,disgust,80.4,1.0
1031/1031_IEO_NEU_XX.wav,neutral,86.9,1.0
1031/1031_IEO_HAP_LO.wav,neutral,73.5,0.6
1031/1031_IEO_HAP_MD.wav,neutral,73.0,0.7777777777777779
1031/1031_IEO_HAP_HI.wav,happiness,72.38,1.0
1031/1031_IEO_SAD_LO.wav,neutral,69.11,0.818181818181818
1031/1031_IEO_SAD_MD.wav,neutral,76.67,0.818181818181818
1031/1031_IEO_SAD_HI.wav,neutral,70.86,0.7
1031/1031_IEO_ANG_LO.wav,neutral,76.5,0.5714285714285711
1031/1031_IEO_ANG_MD.wav,anger,34.4,0.625
1031/1031_IEO_ANG_HI.wav,anger,69.0,1.0
1031/1031_IEO_FEA_LO.wav,neutral,84.0,0.555555555555556
1031/1031_IEO_FEA_MD.wav,neutral,83.57,0.7
1031/1031_IEO_FEA_HI.wav,anger,67.2,0.625
1031/1031_IEO_DIS_LO.wav,neutral,60.75,0.4
1031/1031_IEO_DIS_MD.wav,neutral,76.25,0.8
1031/1031_IEO_DIS_HI.wav,disgust,61.86,0.7777777777777779
1031/1031_TIE_NEU_XX.wav,neutral,61.1,1.0
1031/1031_TIE_HAP_XX.wav,neutral,72.62,0.8888888888888891
1031/1031_TIE_SAD_XX.wav,sadness,47.14,0.7
1031/1031_TIE_ANG_XX.wav,neutral,68.2,0.625
1031/1031_TIE_FEA_XX.wav,neutral,72.57,0.7
1031/1031_TIE_DIS_XX.wav,no_agreement,,0.444444444444444
1031/1031_IOM_NEU_XX.wav,neutral,79.38,0.8888888888888891
1031/1031_IOM_HAP_XX.wav,no_agreement,,0.5
1031/1031_IOM_SAD_XX.wav,neutral,83.33,0.666666666666667
1031/1031_IOM_ANG_XX.wav,neutral,65.67,0.666666666666667
1031/1031_IOM_FEA_XX.wav,neutral,69.12,0.8
1031/1031_IOM_DIS_XX.wav,disgust,55.0,0.8
1031/1031_IWW_NEU_XX.wav,neutral,78.22,1.0
1031/1031_IWW_HAP_XX.wav,neutral,78.88,0.8
1031/1031_IWW_SAD_XX.wav,neutral,59.6,0.5
1031/1031_IWW_ANG_XX.wav,neutral,81.0,0.33333333333333304
1031/1031_IWW_FEA_XX.wav,neutral,81.8,0.5
1031/1031_IWW_DIS_XX.wav,fear,46.33,0.42857142857142894
1031/1031_TAI_NEU_XX.wav,neutral,80.22,1.0
1031/1031_TAI_HAP_XX.wav,neutral,70.33,0.75
1031/1031_TAI_SAD_XX.wav,neutral,58.4,0.555555555555556
1031/1031_TAI_ANG_XX.wav,disgust,45.25,0.4
1031/1031_TAI_FEA_XX.wav,neutral,72.5,0.444444444444444
1031/1031_TAI_DIS_XX.wav,disgust,67.75,0.8888888888888891
1031/1031_MTI_NEU_XX.wav,neutral,84.4,1.0
1031/1031_MTI_HAP_XX.wav,neutral,67.75,0.8
1031/1031_MTI_SAD_XX.wav,neutral,82.67,0.6
1031/1031_MTI_ANG_XX.wav,neutral,71.83,0.666666666666667
1031/1031_MTI_FEA_XX.wav,fear,50.17,0.666666666666667
1031/1031_MTI_DIS_XX.wav,disgust,48.78,0.9
1031/1031_IWL_NEU_XX.wav,neutral,77.89,0.9
1031/1031_IWL_HAP_XX.wav,happiness,48.83,0.6
1031/1031_IWL_SAD_XX.wav,neutral,82.0,0.6
1031/1031_IWL_ANG_XX.wav,neutral,82.89,0.9
1031/1031_IWL_FEA_XX.wav,no_agreement,,0.3
1031/1031_IWL_DIS_XX.wav,disgust,47.88,0.8
1031/1031_ITH_NEU_XX.wav,neutral,65.22,0.9
1031/1031_ITH_HAP_XX.wav,neutral,68.75,0.8888888888888891
1031/1031_ITH_SAD_XX.wav,neutral,79.2,0.555555555555556
1031/1031_ITH_ANG_XX.wav,neutral,80.57,0.7
1031/1031_ITH_FEA_XX.wav,fear,40.5,0.6
1031/1031_ITH_DIS_XX.wav,disgust,53.43,0.7777777777777779
1031/1031_DFA_NEU_XX.wav,neutral,57.0,1.0
1031/1031_DFA_HAP_XX.wav,neutral,53.5,0.8
1031/1031_DFA_SAD_XX.wav,neutral,64.25,0.8888888888888891
1031/1031_DFA_ANG_XX.wav,neutral,76.6,0.555555555555556
1031/1031_DFA_FEA_XX.wav,neutral,63.25,0.444444444444444
1031/1031_DFA_DIS_XX.wav,disgust,65.4,0.555555555555556
1031/1031_ITS_NEU_XX.wav,neutral,75.78,0.9
1031/1031_ITS_HAP_XX.wav,neutral,70.57,0.7777777777777779
1031/1031_ITS_SAD_XX.wav,no_agreement,,0.3
1031/1031_ITS_ANG_XX.wav,no_agreement,,0.3
1031/1031_ITS_FEA_XX.wav,neutral,60.25,0.4
1031/1031_ITS_DIS_XX.wav,disgust,73.62,0.8
1031/1031_TSI_NEU_XX.wav,neutral,73.67,0.9
1031/1031_TSI_HAP_XX.wav,happiness,69.6,1.0
1031/1031_TSI_SAD_XX.wav,neutral,75.67,0.9
1031/1031_TSI_ANG_XX.wav,no_agreement,,0.4
1031/1031_TSI_FEA_XX.wav,neutral,54.44,0.9
1031/1031_TSI_DIS_XX.wav,disgust,75.33,0.666666666666667
1031/1031_WSI_NEU_XX.wav,neutral,72.5,0.8888888888888891
1031/1031_WSI_HAP_XX.wav,happiness,42.38,0.7272727272727271
1031/1031_WSI_SAD_XX.wav,neutral,71.57,0.7
1031/1031_WSI_ANG_XX.wav,neutral,77.62,0.8
1031/1031_WSI_FEA_XX.wav,anger,46.67,0.375
1031/1031_WSI_DIS_XX.wav,disgust,68.33,0.9
1032/1032_IEO_NEU_XX.wav,neutral,58.86,0.7777777777777779
1032/1032_IEO_HAP_LO.wav,happiness,49.8,1.0
1032/1032_IEO_HAP_MD.wav,happiness,58.14,0.7777777777777779
1032/1032_IEO_HAP_HI.wav,happiness,63.09,1.0
1032/1032_IEO_SAD_LO.wav,neutral,76.75,0.5
1032/1032_IEO_SAD_MD.wav,neutral,59.14,0.7777777777777779
1032/1032_IEO_SAD_HI.wav,neutral,53.86,0.7
1032/1032_IEO_ANG_LO.wav,anger,47.29,0.7
1032/1032_IEO_ANG_MD.wav,anger,57.78,0.9
1032/1032_IEO_ANG_HI.wav,anger,67.0,0.7
1032/1032_IEO_FEA_LO.wav,sadness,48.4,0.5
1032/1032_IEO_FEA_MD.wav,neutral,80.67,1.0
1032/1032_IEO_FEA_HI.wav,no_agreement,,0.28571428571428603
1032/1032_IEO_DIS_LO.wav,no_agreement,,0.3
1032/1032_IEO_DIS_MD.wav,no_agreement,,0.33333333333333304
1032/1032_IEO_DIS_HI.wav,disgust,55.4,0.5
1032/1032_TIE_NEU_XX.wav,neutral,60.25,1.0
1032/1032_TIE_HAP_XX.wav,happiness,61.88,0.8
1032/1032_TIE_SAD_XX.wav,neutral,80.6,0.5
1032/1032_TIE_ANG_XX.wav,no_agreement,,0.4
1032/1032_TIE_FEA_XX.wav,neutral,57.33,0.666666666666667
1032/1032_TIE_DIS_XX.wav,disgust,73.33,0.6
1032/1032_IOM_NEU_XX.wav,neutral,82.0,1.0
1032/1032_IOM_HAP_XX.wav,happiness,57.0,0.8
1032/1032_IOM_SAD_XX.wav,neutral,71.33,1.0
1032/1032_IOM_ANG_XX.wav,neutral,83.25,0.444444444444444
1032/1032_IOM_FEA_XX.wav,sadness,54.5,0.666666666666667
1032/1032_IOM_DIS_XX.wav,anger,49.0,0.857142857142857
1032/1032_IWW_NEU_XX.wav,neutral,67.86,0.7
1032/1032_IWW_HAP_XX.wav,happiness,23.4,0.555555555555556
1032/1032_IWW_SAD_XX.wav,neutral,65.8,0.555555555555556
1032/1032_IWW_ANG_XX.wav,neutral,53.0,0.7142857142857142
1032/1032_IWW_FEA_XX.wav,no_agreement,,0.4
1032/1032_IWW_DIS_XX.wav,fear,51.33,0.6
